id,avibase id,rank,common_name,order,family,subfamily,genus,Species_Avonet,Species_BirdTree,Species_BirdLife,Species,annotation,status_hawaiian,status_introduced,status_nonbreeding,status_misplaced,Species_Iridescence,Body_Feathers,Body_Male,Body_Female,Flight_Feathers,Flight_Male,Flight_Female,NonFlight_Feathers,NonFlight_Male,NonFlight_Female,Dorsal_Feathers,Dorsal_Male,Dorsal_Female,Breeding_Plumage,Male_Iridescence,Male_Plumage,Male_Hue,Male_Head,Male_Neck_Throat,Male_Breast_Underparts,Male_Back_Upperparts,Male_Wings,Male_Rump,Male_Tail,Male_Text,Male_ID,Female_Iridescence,Female_Plumage,Female_Hue,Female_Head,Female_Neck_Throat,Female_Breast_Underparts,Female_Back_Upperparts,Female_Wings,Female_Rump,Female_Tail,Female_Text,Female_ID,Notes,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
120,C1ED9F869DCEC19A,species,Gambel's Quail,Galliformes,Odontophoridae,,Callipepla,Callipepla gambelii,Callipepla gambelii,Callipepla gambelii,Callipepla gambelii,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,14.9,9.6,6.3,6.6,30.7,112.8,32,80.8,28.4,87.8,165.95,Dunning,NA,NO,NA,NA,Shrubland,2,1,Herbivore,Omnivore,Terrestrial,24.58,40.03,33.22,-111.07,542153.29
131,6A641ED7DFDE9714,species,Montezuma Quail,Galliformes,Odontophoridae,,Cyrtonyx,Cyrtonyx montezumae,Cyrtonyx montezumae,Cyrtonyx montezumae,Cyrtonyx montezumae,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,15.8,9.4,8.7,9.4,29,120.2,30.6,89.8,25.5,51,185.38,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Omnivore,Terrestrial,18.45,34.42,25.18,-104.36,754065.67
132,A5DA64FF09B3ED73,species,Ocellated Quail,Galliformes,Odontophoridae,,Cyrtonyx,Cyrtonyx ocellatus,Cyrtonyx ocellatus,Cyrtonyx ocellatus,Cyrtonyx ocellatus,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,15.2,9.9,7.1,9.2,29.4,120.6,35.1,86.4,29,44.2,199.18,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Omnivore,Terrestrial,13.64,17.37,15.24,-89.6,130826.39
130,CDF3BB988D42F0D0,species,Singing Quail,Galliformes,Odontophoridae,,Dactylortyx,Dactylortyx thoracicus,Dactylortyx thoracicus,Dactylortyx thoracicus,Dactylortyx thoracicus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,16,9.1,6.6,7.9,31.9,125.6,38.1,89.6,29.9,42.6,201.75,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,13.32,26.3,19.62,-95.09,492692.14
125,B41E681C2E1EE5C1,species,Marbled Wood-Quail,Galliformes,Odontophoridae,,Odontophorus,Odontophorus gujanensis,Odontophorus gujanensis,Odontophorus gujanensis,Odontophorus gujanensis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,19.7,11.2,7.9,11.5,37.2,143.4,18.8,122.8,13.3,71.3,314.06,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,-20.2,10.72,-4.45,-63.17,7536115.55
126,DE957D9D3C91175F,species,Black-eared Wood-Quail,Galliformes,Odontophoridae,,Odontophorus,Odontophorus melanotis,Odontophorus melanotis,Odontophorus melanotis,Odontophorus melanotis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,19.6,11.1,8.9,12.1,41.9,139.5,33.5,106,24.1,56.2,335,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,7.81,16.03,12.49,-83.89,128032.3
127,0E67D7FCBCCBD3F2,species,Tacarcuna Wood-Quail,Galliformes,Odontophoridae,,Odontophorus,Odontophorus dialeucos,Odontophorus dialeucos,Odontophorus dialeucos,Odontophorus dialeucos,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,21.3,11.7,8.7,11.4,41.5,126,14.3,111.7,11.3,50,260,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,7.93,8.26,8.11,-77.27,233.7
128,C874DFDDD156D043,species,Black-breasted Wood-Quail,Galliformes,Odontophoridae,,Odontophorus,Odontophorus leucolaemus,Odontophorus leucolaemus,Odontophorus leucolaemus,Odontophorus leucolaemus,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,18.7,10.2,7.9,10.3,43.9,126.4,23.3,101.4,18.7,49.2,295,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,8.5,10.98,9.53,-83.14,9482.02
129,B0E77189E7AFD332,species,Spotted Wood-Quail,Galliformes,Odontophoridae,,Odontophorus,Odontophorus guttatus,Odontophorus guttatus,Odontophorus guttatus,Odontophorus guttatus,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,19.8,10.8,8.5,12,41.5,145.8,34.4,109.4,23.9,65.6,303.83,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,8.7,19.12,16.53,-90.62,339131.07
110,9C5ED06A51A9FFEE,species,Wild Turkey,Galliformes,Phasianidae,,Meleagris,Meleagris gallopavo,Meleagris gallopavo,Meleagris gallopavo,Meleagris gallopavo,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,definitive basic,"green, purple, red, bronze",0,0,1,1,1,1,0,""" Feathering of body metallic-iridescent, dark in males, lighter in females, with differences among subspecies"" ""Male. Head and neck without feathers (see Bare Parts); feathers of remainder of upperparts and underparts glossy Vandyke brown and greenish with little or no mikado brown, the feathers wide and flared at tip, showing iridescent sheen varying from purple to green to red depending on incidence of light, with distinct jet black tips (Pyle 2008, Fig. 153); upperwing greater coverts form distinctive and enlarged speculum, bright coppery brown or ""iridescent bronzy vinaceous brown"" (Ridgway and Friedmann 1946); rectrices broad, Vandyke brown with indistinct dusky bars basally, distinct broad blackish subterminal bands, and deep russet tips. Primaries and outer 7 secondaries barred black and white (p5 usually has 21 white bars), the medial and inner secondaries progressively more mikado brown and pale pinkish buff mixed with barring; inner two tertials with slight white barring basally. Underwing greater coverts Vandyke brown variably barred white.""",text,1,definitive basic,"green, copper",0,0,1,1,1,1,0,""""" Feathering of body metallic-iridescent, dark in males, lighter in females, with differences among subspecies""Female. Similar to Definitive Basic male but duller overall; head and neck with downy brown feathering; feathers of remainder of upperparts and underparts duller brown and greenish washed mikado brown, the feathers not as wide and flared, showing duller iridescent sheen, with less-distinct blackish subterminal bands and with deep russet tips (Pyle 2008, Fig. 153); upperwing greater coverts duller coppery brown; rectrices duller and with less distinct blackish subterminal band.""",text,,48.6,25.9,17.6,15.3,149.2,448.8,115,332.5,26,351.2,5791.37,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Omnivore,Terrestrial,16.91,50.63,37.44,-98.2,7259958.92
111,729BEC3309A2C8F1,species,Ocellated Turkey,Galliformes,Phasianidae,,Meleagris,Meleagris ocellata,Meleagris ocellata,Meleagris ocellata,Meleagris ocellata,Monotypic.,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,"blue, green, bronze, black ,gold",0,1,1,1,1,1,1,"""A large, colorful gamebird with iridescent plumage of blue, green, and bronze and a featherless powder-blue head speckled with red and orange fleshy nodules. Males possess a unique cap-like crown that enlarges during breeding season. The tarsus is deep red; the males also have long, slender spurs that may be in excess of 5 cm with a sharp tip, a feature lacking in females. Beards are absent in both sexes. Wing feathers barred black-and-white with the wing coverts a rich bronze color. Tail feathers a finely barred gray-brown-black ending with a distinctive eye-spot pattern of blue encircled by black with a gold tip. Differentiation between sexes less obvious than Wild Turkey (Meleagris gallopavo) in field conditions due to similar plumage and absence of beards. The remaining body structure is similar to that of Wild Turkey, although approximately half the size."" ""Feathers are of iridescent green, bronze, blue, and black. Breast feathers possess a narrow band of gold. Tail feathers have distinguishing eye-spot, leading to the species designation of ocellata, from the Latin root oculus for “eye.” Primary flight feathers have black and white barring; secondaries contain more white coloration; wing coverts of bronze. Distinction between the sexes is not as clear as Wild Turkey (Meleagris gallopavo) although female plumage is less brilliantly colored. A distinctly keeled chest is present in adult males.""",text,1,,"blue, green, bronze, black ,gold",0,1,1,1,1,1,1,"""A large, colorful gamebird with iridescent plumage of blue, green, and bronze and a featherless powder-blue head speckled with red and orange fleshy nodules. Males possess a unique cap-like crown that enlarges during breeding season. The tarsus is deep red; the males also have long, slender spurs that may be in excess of 5 cm with a sharp tip, a feature lacking in females. Beards are absent in both sexes. Wing feathers barred black-and-white with the wing coverts a rich bronze color. Tail feathers a finely barred gray-brown-black ending with a distinctive eye-spot pattern of blue encircled by black with a gold tip. Differentiation between sexes less obvious than Wild Turkey (Meleagris gallopavo) in field conditions due to similar plumage and absence of beards. The remaining body structure is similar to that of Wild Turkey, although approximately half the size."" ""Feathers are of iridescent green, bronze, blue, and black. Breast feathers possess a narrow band of gold. Tail feathers have distinguishing eye-spot, leading to the species designation of ocellata, from the Latin root oculus for “eye.” Primary flight feathers have black and white barring; secondaries contain more white coloration; wing coverts of bronze. Distinction between the sexes is not as clear as Wild Turkey (Meleagris gallopavo) although female plumage is less brilliantly colored. A distinctly keeled chest is present in adult males.""",text,,39.8,22.3,14.4,11.1,123,362.5,96.9,265.6,26.6,305.2,5525,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Omnivore,Terrestrial,16.53,21.61,19.18,-89.14,141592.72
98,6D2B5CDA60316986,species,Ruffed Grouse,Galliformes,Phasianidae,,Bonasa,Bonasa umbellus,Bonasa umbellus,Bonasa umbellus,Bonasa umbellus,,,,,,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,definitive basic,"blue, purple",0,1,0,0,0,0,0,"""Definitive Basic (adult) male has brownish-gray, reddish-brown, or tawny-brown upperparts, mottled, spotted, and vermiculated with dusky brown, buff, and black. A narrow pale-buff eye-line runs from lores to just behind eye. Back feathers usually have small, heart-shaped white or buff spots. Wings similar to rest of upperparts but usually with pale-buff streaks in feathers; outer webs of primaries barred with whitish and dark brown. Tail has broad pale bands, which, depending on color morph, are light brown, reddish brown, or gray and separated by narrow black bands and fine blackish vermiculations; prominent dark subterminal band of black or blackish brown is complete or nearly complete. On each side of neck is a tuft of long feathers that are most often partially concealed but that can be erected into a ruff; these feathers are usually glossy black with a slight bluish sheen or, less frequently, a rich brown, chestnut, or auburn tipped with black.""",text,1,defintive basic,"blue, purple",0,1,0,0,0,0,0,"""Definitive Basic (adult) male has brownish-gray, reddish-brown, or tawny-brown upperparts, mottled, spotted, and vermiculated with dusky brown, buff, and black. A narrow pale-buff eye-line runs from lores to just behind eye. Back feathers usually have small, heart-shaped white or buff spots. Wings similar to rest of upperparts but usually with pale-buff streaks in feathers; outer webs of primaries barred with whitish and dark brown. Tail has broad pale bands, which, depending on color morph, are light brown, reddish brown, or gray and separated by narrow black bands and fine blackish vermiculations; prominent dark subterminal band of black or blackish brown is complete or nearly complete. On each side of neck is a tuft of long feathers that are most often partially concealed but that can be erected into a ruff; these feathers are usually glossy black with a slight bluish sheen or, less frequently, a rich brown, chestnut, or auburn tipped with black."" Female. Similar to male but crest and ruff smaller, feathers of back and rump more washed with brown and with smaller spots, and breast more extensively tawny or hazel (Ridgway and Friedmann 1946). Tail shorter; subterminal dark band usually broken or blotchy, especially central 2 rectrices. One white or whitish dot on dorsal surface of rump feathers; males have 2 or more dots (Roussel and Ouellet 1975).",text,SB confirm,25.4,13.3,10,9.7,42.2,183.2,69.8,112.2,38.3,152,530.91,Dunning,NA,NO,NA,NA,Shrubland,1,1,Herbivore,Herbivore terrestrial,Generalist,33.94,67.56,52.89,-105.75,8071254.33
101,4BCA4FFF85E6B1E2,species,Spruce Grouse,Galliformes,Phasianidae,,Falcipennis,Falcipennis canadensis,Dendragapus canadensis,Falcipennis canadensis,Falcipennis canadensis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,21.7,11.9,8.7,8.5,35.6,179.8,62.4,117.4,34.9,100,473.65,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Herbivore terrestrial,Terrestrial,43.39,69.51,57.51,-105.62,6032495.4
102,FC3D07C64FF2C915,species,Willow Ptarmigan,Galliformes,Phasianidae,,Lagopus,Lagopus lagopus,Lagopus lagopus,Lagopus lagopus,Lagopus lagopus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,22.8,11.5,9.1,10.8,35.6,195.6,75.7,118.3,39,108.8,566.86,Dunning,NA,NO,NA,NA,Grassland,3,1,Herbivore,Herbivore terrestrial,Terrestrial,44.58,77.73,62.32,35.69,24300173.65
103,79B161B7017DD7ED,species,Rock Ptarmigan,Galliformes,Phasianidae,,Lagopus,Lagopus muta,Lagopus muta,Lagopus muta,Lagopus muta,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,18.9,9.8,6.8,7.5,30.5,188.6,85.8,100.2,46.1,89.8,535.3,Dunning,NA,NO,NA,NA,Grassland,3,1,Herbivore,Herbivore terrestrial,Terrestrial,34.58,83.11,65.52,23.92,14996056.99
104,C53F49406DDCE5E7,species,White-tailed Ptarmigan,Galliformes,Phasianidae,,Lagopus,Lagopus leucura,Lagopus leucura,Lagopus leucura,Lagopus leucura,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,16.8,7.3,6.8,6.4,30.8,173,71.7,105.8,40.4,86.4,354.97,Dunning,NA,NO,NA,NA,Grassland,3,1,Herbivore,Herbivore terrestrial,Terrestrial,35.07,67.72,57.42,-129.95,1777806.95
99,B7E467E2127D8C11,species,Greater Sage-Grouse,Galliformes,Phasianidae,,Centrocercus,Centrocercus urophasianus,Centrocercus urophasianus,Centrocercus urophasianus,Centrocercus urophasianus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,36.8,17.4,12.8,15.7,49.4,306,115.6,184.1,38.7,242,1902.46,Dunning,NA,NO,NA,NA,Shrubland,3,1,Herbivore,Herbivore terrestrial,Terrestrial,36.38,51.4,43.59,-110.93,1315889.14
100,7071D4038BE617A5,species,Gunnison Sage-Grouse,Galliformes,Phasianidae,,Centrocercus,Centrocercus minimus,Centrocercus minimus,Centrocercus minimus,Centrocercus minimus,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,28.8,15.2,9.4,12.7,53.8,285,109.9,175.1,38.6,286,1902.46,Dunning,NA,NO,NA,NA,Shrubland,3,1,Herbivore,Herbivore terrestrial,Terrestrial,37.58,39.3,38.43,-107.23,9683.32
105,A55D83A9520AA6DA,species,Dusky Grouse,Galliformes,Phasianidae,,Dendragapus,Dendragapus obscurus,Dendragapus obscurus,Dendragapus obscurus,Dendragapus obscurus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,26.4,15.2,10.6,10.2,38.4,226.5,89.3,137.2,39.4,146.2,1047.31,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Herbivore terrestrial,Generalist,35.33,63.65,52.97,-121.81,1526017.86
106,E4A5B66A6CE57851,species,Sooty Grouse,Galliformes,Phasianidae,,Dendragapus,Dendragapus fuliginosus,Dendragapus fuliginosus,Dendragapus fuliginosus,Dendragapus fuliginosus,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,25.9,14.4,9.6,10.6,41.8,223.2,88.8,134.4,39.9,140,1047.31,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Herbivore terrestrial,Generalist,34.33,60.46,49.22,-126.03,577232.09
107,861CBBDA948F5C13,species,Sharp-tailed Grouse,Galliformes,Phasianidae,,Tympanuchus,Tympanuchus phasianellus,Tympanuchus phasianellus,Tympanuchus phasianellus,Tympanuchus phasianellus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,22.3,11.6,8.4,9.2,40,200.6,79.4,120.6,39.6,103.2,882.38,Dunning,NA,NO,NA,NA,Grassland,3,1,Herbivore,Herbivore terrestrial,Terrestrial,37.29,69.17,55.49,-113.89,6080574.6
108,F59448B7465F5CB5,species,Greater Prairie-Chicken,Galliformes,Phasianidae,,Tympanuchus,Tympanuchus cupido,Tympanuchus cupido,Tympanuchus cupido,Tympanuchus cupido,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,23.5,12.5,8.7,9,41.8,204.8,86.4,116.1,42.7,82,870.08,Dunning,NA,NO,NA,NA,Grassland,3,1,Herbivore,Granivore,Terrestrial,28.74,47.96,41.99,-98.5,402889.24
109,CFFD1491D1F401D8,species,Lesser Prairie-Chicken,Galliformes,Phasianidae,,Tympanuchus,Tympanuchus pallidicinctus,Tympanuchus pallidicinctus,Tympanuchus pallidicinctus,Tympanuchus pallidicinctus,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,24.7,11.6,9.6,10,40.9,205,80,125,39,138,745.82,Dunning,NA,NO,NA,NA,Grassland,3,1,Omnivore,Invertivore,Terrestrial,32.23,39.2,36.61,-101.05,63286.57
92,C013A20E7F91419D,species,Gray Partridge,Galliformes,Phasianidae,,Perdix,Perdix perdix,Perdix perdix,Perdix perdix,Perdix perdix,,,I,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20.9,12.7,8.4,8.1,39.3,151.2,51,99.9,33.8,75.3,405.3,Dunning,NA,NO,NA,NA,Grassland,3,1,Herbivore,Omnivore,Terrestrial,34.98,66.1,52.09,41.6,10032916.79
96,4B9EEF568857FB51,species,Ring-necked Pheasant,Galliformes,Phasianidae,,Phasianus,Phasianus colchicus,Phasianus colchicus,Phasianus colchicus,Phasianus colchicus,,,I,,,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,"purple, blue, green, pink",1,1,1,1,1,1,0,"""Adult male characterized by olive crown, often bordered at sides by white eyebrows and feathers on sides of occiput, immediately above auricular region, elongated to form hornlike or earlike tufts; iridescent purplish head and neck; red orbital region more or less bare; white collar (interrupted or absent in some races); maroon breast, tending toward orange on flanks; golden-yellow mantle; gray rump, with olive or blue tinge and green gloss; pale tail with broad, black bars; pale-gray upperwing coverts; large, round, subterminal pale-buff marks on scapulars; narrow breast feathers with deep indentation and narrow, dark edging; yellowish flanks that contrast with dark breast and belly; and conical spur a little below middle of tarsi (Ridgway and Friedmann 1946, Cramp and Simmons 1980a, Johnsgard 1999). Long tail (41-51 cm; nearly twice as long as wing), flat or slightly compressed, excessively graduated, rectrices (18) tapering toward acuminate or subacuminate tips; always with transverse markings (Ridgway and Friedmann 1946).""",text,0,,,,,,,,,,,,,35.4,22,12.9,11.4,63.3,237.7,61.3,175.8,25.8,449.8,1120.31,Dunning,NA,NO,NA,NA,Human Modified,2,1,Herbivore,Omnivore,Terrestrial,20.23,53.22,38.76,101.53,7426719.32
95,93A177347D102ED8,species,Kalij Pheasant,Galliformes,Phasianidae,,Lophura,Lophura leucomelanos,Lophura leucomelanos,Lophura leucomelanos,Lophura leucomelanos,,H,I,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,35.8,17.9,11.1,10.9,67.4,212.2,37,171.9,17.8,222,867.98,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Terrestrial,12.81,34.91,24.81,92.8,1305465.96
97,A8C34DC9655204ED,species,Indian Peafowl,Galliformes,Phasianidae,,Pavo,Pavo cristatus,Pavo cristatus,Pavo cristatus,Pavo cristatus,Monotypic. Formerly known as Common Peafowl.,,I,,,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,"bronze, green, blue, purple",0,0,0,1,1,0,1,"""A very large, ornately photo colored pheasant. Male (peacock) larger than female (peahen)—100–115 cm long to end of tail, but 195–225 cm long to end of full train; female about 95 cm long. Male also heavier (4–6 kg) than female (2.75–4 kg; Baker 1928). Wingspan 80–130 cm. Fan-shaped set (crest) of spatula-tipped wirelike feathers on top of headphoto , together with brilliant glistening blue neck and breast, and sweeping metallic bronze green train (uppertail-coverts), boldly ocellated with “constellation” of purplish black markings often referred to as eyespots or ocelli, make the cock unmistakable. Female is mostly brown and relatively drab looking, with white bellyphoto . It lacks the sweeping train of adult males, though it does have elongated uppertail-coverts; females are similarly crested. "" ""The well-known adult plumage is that of the3-yr-old or older male (Howman 1993), readily recognized by its fan-shaped crest of spatula-tipped wirelike feathers, the brilliant glistening blue neck and breast, and the sweeping metallic green, blue, and copper train (uppertail-coverts), which is boldly ocellated with purplish black–centered coppery discs or eyespots (see below). These males usually have about 200 variously elongated uppertail-coverts, each with 1 eyespot (Ali and Ripley 1969, Ridley 1985). Scapulars and upper surface of wings closely barred with black and buff. Primaries and their coverts chestnut (Ali and Ripley 1969). Secondaries and their coverts black, with some iridescent blue and green. Back covered with scalelike bronze green feathers, marked with black and copper (Caum 1933). Breast and belly green, shading to black posteriorly. Rectrices under train gray, with dark and buff mottling on vanes lateral to rachis. Crus covered with buff feathers, marked with thin wavy dark barring.""Ocelli, or eyespots, on terminal portion of feathers of train are 40–50 mm long and 30–40 mm wide, have iridescent deep blue center patch, surrounded by roughly concentric areas of bluish green, then copper; barbs extending beyond ocellus are wirelike and not interlocking, and they form a squared-off end on the feather (DAJ). Heavier males have greater proportion of feathers with eyespots (Petrie et al. 1996).",text,1,,green,0,1,0,0,0,0,0,"""Adult female lacks the sweeping train, but is crested similar to male; head and nape rusty brown. Throat and below cheeks pale buff. Rest of upperparts brown, faintly mottled; tail dark brown. Lower neck metallic green, fading into dark brown feathers with buffy tips on breast to pure buff color over belly. Primaries brown, with rusty tinge; secondaries darker, with some mottling, especially on coverts; crus like those of male.""",text,,49.1,22.8,13,12.2,130,445.2,124.4,311.1,28.7,403.2,4154.81,Dunning,NA,NO,NA,NA,Forest,2,1,Omnivore,Omnivore,Terrestrial,5.92,33.98,21.65,79.26,2837970.09
